Severity,City,County,State,Temperature(F),Humidity(%),Visibility(mi),Wind_Speed(mph),Precipitation(in),Weather_Condition,Junction,Stop,Traffic_Signal,daytime
2,Newberg,Yamhill_OR,OR,66,54,10,7,0,Fair,FALSE,FALSE,FALSE,day
3,Riverside,Riverside_CA,CA,55,83,4,6.9,0,Haze,FALSE,FALSE,FALSE,day
2,Darien,DuPage_IL,IL,85.3,44,10,10.4,0,Clear,FALSE,FALSE,TRUE,day
2,Warren,Macomb_MI,MI,17.4,80,10,0,0,Clear,FALSE,FALSE,TRUE,twilight
2,Ontario,San Bernardino_CA,CA,57.9,30,10,5.8,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
4,Richmond Hill,Queens_NY,NY,18,48,10,13.8,0,Partly Cloudy,FALSE,FALSE,TRUE,night
2,Charlotte,Mecklenburg_NC,NC,46.9,86,10,4.6,0,Mostly Cloudy,FALSE,FALSE,FALSE,twilight
2,Houston,Harris_TX,TX,87.8,43,9,8.1,0,Scattered Clouds,FALSE,FALSE,TRUE,day
2,Tulsa,Tulsa_OK,OK,70,73,10,14,0,Fair,FALSE,FALSE,FALSE,twilight
4,Rio Linda,Sacramento_CA,CA,55.4,72,8,4.6,0,Clear,FALSE,FALSE,FALSE,day
3,Monticello,Wright_MN,MN,5.9,85,10,0,0,Overcast,FALSE,FALSE,FALSE,day
2,Ventura,Ventura_CA,CA,65,48,10,9,0,Fair,FALSE,FALSE,FALSE,day
3,Encinitas,San Diego_CA,CA,62,70,10,15,0,Cloudy,FALSE,FALSE,FALSE,day
2,Chicago,Cook_IL,IL,24.1,69,10,6.9,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Iowa Falls,Hardin_IA,IA,76,64,10,12,0,Fair,FALSE,FALSE,FALSE,day
3,Los Angeles,Los Angeles_CA,CA,81,49,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
2,Syracuse,Davis_UT,UT,42.3,54,10,4.6,0,Clear,FALSE,FALSE,TRUE,day
2,Riverside,Riverside_CA,CA,63,54,10,12,0,Cloudy,FALSE,FALSE,FALSE,day
2,Grand Rapids,Kent_MI,MI,44,82,10,12,0,Cloudy,FALSE,FALSE,FALSE,twilight
2,Austin,Travis_TX,TX,43,80,7,4.6,0,Overcast,FALSE,FALSE,TRUE,day
2,Austin,Travis_TX,TX,78.1,81,10,0,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Chula Vista,San Diego_CA,CA,73.9,71,10,9.2,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Brentwood,Davidson_TN,TN,36,36,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,night
2,Sacramento,Sacramento_CA,CA,57,93,5,3.5,0,Mostly Cloudy,FALSE,FALSE,FALSE,night
3,Southborough,Worcester_MA,MA,46,86,10,9.2,0.04,Light Rain,FALSE,FALSE,FALSE,day
2,Hawthorne,Passaic_NJ,NJ,32,92,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Chapin,Lexington_SC,SC,63,100,0.5,7,0,Fog,FALSE,FALSE,FALSE,day
2,Boiling Springs,Spartanburg_SC,SC,55.4,67,10,8.1,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,Riverton,Burlington_NJ,NJ,71,90,10,7,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Ridgeville,Berkeley_SC,SC,86,62,10,0,0,Fair,FALSE,FALSE,FALSE,day
2,Lake Elsinore,Riverside_CA,CA,86,40,10,11.5,0,Clear,FALSE,TRUE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,48,48,10,0,0,Partly Cloudy,FALSE,FALSE,FALSE,night
2,Tooele,Tooele_UT,UT,50,74,7,6,0,Cloudy,FALSE,FALSE,FALSE,day
2,Hanover,Anne Arundel_MD,MD,68,100,0.2,8.1,0,Light Drizzle,TRUE,FALSE,FALSE,day
2,Tucson,Pima_AZ,AZ,107.8,15,10,11.5,0,Clear,FALSE,FALSE,FALSE,day
2,Merrick,Nassau_NY,NY,49,39,10,23,0,Mostly Cloudy / Windy,FALSE,FALSE,FALSE,day
2,Big Bear City,San Bernardino_CA,CA,21.2,50,10,15,0,Clear,FALSE,FALSE,TRUE,night
2,Birdsboro,Berks_PA,PA,68,100,2,3.5,0,Overcast,TRUE,FALSE,FALSE,night
2,Sacramento,Sacramento_CA,CA,59,94,9,0,0,Clear,FALSE,FALSE,TRUE,day
2,Richmond,Richmond City_VA,VA,89,45,10,6,0,Fair,FALSE,FALSE,FALSE,day
3,Butler,Morris_NJ,NJ,59,35,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
2,Madera,Madera_CA,CA,93.9,20,10,8.1,0,Clear,TRUE,FALSE,FALSE,day
2,Sarasota,Sarasota_FL,FL,83,72,10,3,0,Fair,FALSE,FALSE,FALSE,twilight
2,Hurt,Pittsylvania_VA,VA,36,31,10,10.4,0,Clear,FALSE,FALSE,FALSE,twilight
3,Reno,Washoe_NV,NV,93,11,10,5,0,Fair,FALSE,FALSE,FALSE,day
2,North Billerica,Middlesex_MA,MA,39,67,10,12.7,0,Mostly Cloudy,FALSE,FALSE,TRUE,twilight
2,Spanish Fork,Utah_UT,UT,41,89,10,5.8,0.06,Light Rain,FALSE,FALSE,FALSE,day
2,Brigham City,Box Elder_UT,UT,31.6,68,10,3.5,0,Scattered Clouds,FALSE,FALSE,FALSE,day
3,Norfolk,Norfolk_VA,VA,69.1,78,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
2,Hinsdale,DuPage_IL,IL,52,61,10,8.1,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Swansea,Lexington_SC,SC,60.1,100,10,4.6,0,Mostly Cloudy,FALSE,FALSE,FALSE,night
3,San Diego,San Diego_CA,CA,70,59,10,11.5,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Dallas,Dallas_TX,TX,63,93,5,5.8,0.01,Rain,FALSE,FALSE,FALSE,day
2,Columbus,Franklin_OH,OH,36,70,10,20.7,0,Overcast,FALSE,FALSE,TRUE,day
3,Slinger,Washington_WI,WI,43,81,10,20,0,Cloudy,FALSE,FALSE,FALSE,day
2,Cincinnati,Hamilton_OH,OH,71,93,10,9,0,Cloudy,FALSE,FALSE,FALSE,day
2,Fallbrook,San Diego_CA,CA,68,70,7,6.9,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Bronx,Bronx_NY,NY,58,51,10,9,0,Fair,FALSE,FALSE,FALSE,day
3,Waynesboro,Augusta_VA,VA,52,87,10,8.1,0.01,Rain,FALSE,FALSE,FALSE,day
3,East Providence,Providence_RI,RI,78.1,84,10,8.1,0,Scattered Clouds,FALSE,FALSE,FALSE,day
3,Houston,Harris_TX,TX,93.2,44,10,0,0,Scattered Clouds,TRUE,FALSE,FALSE,day
3,West Palm Beach,Palm Beach_FL,FL,73.9,79,10,6.9,0,Light Rain,FALSE,FALSE,FALSE,day
2,Los Angeles,Los Angeles_CA,CA,62.1,72,7,6.9,0,Clear,FALSE,FALSE,TRUE,day
2,Orange Park,Clay_FL,FL,78.1,46,10,9.2,0,Partly Cloudy,FALSE,FALSE,TRUE,day
2,Youngstown,Bay_FL,FL,90,40,10,8,0,Fair,FALSE,FALSE,FALSE,day
2,Melbourne,Brevard_FL,FL,81,54,10,11.5,0,Partly Cloudy,TRUE,FALSE,FALSE,day
3,Santa Fe Springs,Los Angeles_CA,CA,77,14,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
2,Bend,Deschutes_OR,OR,61,34,10,16,0,Fair,FALSE,FALSE,FALSE,day
3,Oceanside,San Diego_CA,CA,75.9,79,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Ocala,Marion_FL,FL,39,89,10,3.5,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Lugoff,Kershaw_SC,SC,64.4,100,7,3.5,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Livermore,Alameda_CA,CA,62.1,75,9,16.1,0,Scattered Clouds,TRUE,FALSE,FALSE,day
3,Chula Vista,San Diego_CA,CA,51.1,77,10,6.9,0,Mostly Cloudy,FALSE,FALSE,FALSE,night
3,Westport,Fairfield_CT,CT,45,63,10,9,0,Fair,FALSE,FALSE,FALSE,day
3,Circle Pines,Anoka_MN,MN,39.2,65,10,17.3,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Wilmington,New Castle_DE,DE,34,32,10,11.5,0,Clear,FALSE,FALSE,TRUE,day
3,Huntersville,Mecklenburg_NC,NC,44.6,53,10,8.1,0,Overcast,FALSE,FALSE,FALSE,day
3,The Dalles,Wasco_OR,OR,64.9,47,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
2,Austin,Travis_TX,TX,54,66,10,3.5,0,Overcast,FALSE,FALSE,FALSE,day
2,Ladson,Dorchester_SC,SC,74,64,10,10,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Detroit,Wayne_MI,MI,39,68,10,0,0,Cloudy,FALSE,FALSE,TRUE,twilight
2,Norristown,Montgomery_PA,PA,28.4,55,10,3.5,0,Clear,FALSE,FALSE,TRUE,night
2,Houston,Harris_TX,TX,59,77,4,12.7,0.01,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Westlake,Calcasieu_LA,LA,64.4,100,6,0,0,Scattered Clouds,FALSE,FALSE,FALSE,day
3,Saratoga Springs,Saratoga_NY,NY,75.2,50,15,8.1,0,Clear,FALSE,FALSE,FALSE,day
2,Sacramento,Sacramento_CA,CA,73,30,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
3,Oklahoma City,Oklahoma_OK,OK,89,51,10,17,0,Fair,FALSE,FALSE,FALSE,day
2,Raleigh,Wake_NC,NC,48,100,1,4.6,0.01,Light Rain,FALSE,FALSE,TRUE,day
2,Pomona,Los Angeles_CA,CA,90,24,10,9,0,Fair,TRUE,FALSE,FALSE,day
2,Fremont,Alameda_CA,CA,51,63,10,0,0,Fair,FALSE,FALSE,FALSE,twilight
2,Dallas,Dallas_TX,TX,46.9,83,3,11.5,0.04,Light Rain,FALSE,FALSE,TRUE,day
2,Bradenton,Manatee_FL,FL,75,62,10,8.1,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Saint Louis,St. Louis City_MO,MO,54,35,10,5.8,0,Clear,TRUE,FALSE,FALSE,day
3,Middleboro,Plymouth_MA,MA,55,93,10,0,0,Clear,FALSE,FALSE,FALSE,night
2,Fort Lauderdale,Broward_FL,FL,75,100,1,12.7,0.35,Heavy Rain,FALSE,FALSE,TRUE,day
2,Aurora,Arapahoe_CO,CO,15.1,69,10,4.6,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,Leesburg,Loudoun_VA,VA,55.4,51,10,13.8,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Madison,Davidson_TN,TN,82.9,58,10,6.9,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Austin,Travis_TX,TX,66,87,10,5.8,0,Overcast,FALSE,FALSE,FALSE,day
2,Raleigh,Wake_NC,NC,78,84,10,10,0,Partly Cloudy,FALSE,FALSE,TRUE,day
3,Azusa,Los Angeles_CA,CA,68,43,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Oklahoma City,Oklahoma_OK,OK,28.9,78,10,0,0,Clear,FALSE,FALSE,TRUE,twilight
2,La Puente,Los Angeles_CA,CA,58,84,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,night
3,Orlando,Orange_FL,FL,63,63,10,11.5,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Santa Rosa,Sonoma_CA,CA,55,89,8,0,0,Cloudy,FALSE,FALSE,FALSE,night
2,Flint,Genesee_MI,MI,52,69,10,12.7,0,Overcast,FALSE,FALSE,FALSE,twilight
3,Fort Lauderdale,Broward_FL,FL,64,87,10,4.6,0,Partly Cloudy,FALSE,FALSE,TRUE,twilight
3,Baton Rouge,East Baton Rouge_LA,LA,90,61,8,11.5,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Sacramento,Sacramento_CA,CA,60,62,10,0,0,Partly Cloudy,FALSE,FALSE,FALSE,twilight
2,Austin,Travis_TX,TX,39,43,10,6,0,Cloudy,FALSE,FALSE,FALSE,day
2,West Palm Beach,Palm Beach_FL,FL,82,67,10,17.3,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
3,Chicago,Cook_IL,IL,26,81,8,8,0,Fair,FALSE,FALSE,FALSE,night
3,Baton Rouge,East Baton Rouge_LA,LA,84.9,57,10,6.9,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Norwalk,Los Angeles_CA,CA,55.9,60,10,0,0,Clear,FALSE,FALSE,FALSE,twilight
2,Youngsville,Lafayette_LA,LA,84.9,72,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
2,Baldwin Park,Los Angeles_CA,CA,64.4,73,10,4.6,0,Scattered Clouds,FALSE,FALSE,FALSE,twilight
3,Fontana,San Bernardino_CA,CA,59,58,10,9.2,0,Clear,FALSE,FALSE,FALSE,night
3,Riverside,Riverside_CA,CA,78.1,50,6,5.8,0,Haze,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,80.6,70,8,9.2,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,63,78,10,7,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
4,Crossville,Cumberland_TN,TN,84.9,57,10,9.2,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Austin,Travis_TX,TX,42.1,100,10,5.8,0,Scattered Clouds,FALSE,FALSE,TRUE,twilight
2,New Haven,New Haven_CT,CT,54,77,10,11.5,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Los Angeles,Los Angeles_CA,CA,66.9,63,10,11.5,0,Clear,FALSE,FALSE,FALSE,day
2,Jacobson,Aitkin_MN,MN,62.1,86,10,5.8,0,Partly Cloudy,FALSE,FALSE,FALSE,twilight
3,Austin,Travis_TX,TX,84.9,63,10,3.5,0,Clear,TRUE,FALSE,FALSE,twilight
3,Rocky Hill,Hartford_CT,CT,89.1,43,10,10.4,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,75.2,83,6,11.5,0,Haze,FALSE,FALSE,FALSE,twilight
2,Summerville,Dorchester_SC,SC,33.8,93,10,0,0,Clear,FALSE,FALSE,FALSE,twilight
2,Phoenix,Maricopa_AZ,AZ,108,19,10,3,0,Fair,FALSE,FALSE,FALSE,day
3,Dallas,Dallas_TX,TX,73.4,53,10,11.5,0,Clear,FALSE,FALSE,FALSE,day
3,South San Francisco,San Mateo_CA,CA,70,51,10,10.4,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,59,26,10,3.5,0,Clear,FALSE,FALSE,TRUE,day
3,Tacoma,Pierce_WA,WA,48.2,90,10,15,0,Overcast,FALSE,FALSE,FALSE,twilight
2,Charlotte,Mecklenburg_NC,NC,79,58,10,5.8,0,Overcast,FALSE,FALSE,TRUE,day
2,San Jacinto,Riverside_CA,CA,66,57,10,0,0,Fair,FALSE,FALSE,TRUE,day
3,Redlands,San Bernardino_CA,CA,91.4,28,5,9.2,0,Haze,TRUE,FALSE,FALSE,day
3,Raleigh,Wake_NC,NC,62,100,1,7,0.06,Light Rain,FALSE,FALSE,FALSE,day
3,Albany,Albany_NY,NY,23,85,1,4.6,0.01,Light Snow,FALSE,FALSE,FALSE,day
2,Detroit,Wayne_MI,MI,25,53,10,8.1,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Southfield,Oakland_MI,MI,75.4,28,10,9.2,0,Clear,TRUE,FALSE,FALSE,day
3,Kansas City,Jackson_MO,MO,28.9,89,3,0,0,Clear,FALSE,FALSE,FALSE,day
2,Grass Valley,Sherman_OR,OR,41,70,10,0,0,Cloudy,FALSE,FALSE,FALSE,day
2,Walnut,Los Angeles_CA,CA,44.6,61,10,0,0,Partly Cloudy,FALSE,FALSE,FALSE,night
2,Nashville,Davidson_TN,TN,81,60,10,4.6,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
3,Richmond,Richmond City_VA,VA,53.1,93,2.5,3.5,0,Overcast,FALSE,FALSE,FALSE,twilight
2,Elgin,Kane_IL,IL,28.9,64,10,16.1,0,Mostly Cloudy,FALSE,FALSE,TRUE,night
3,Los Angeles,Los Angeles_CA,CA,73,76,10,5.8,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Maspeth,Queens_NY,NY,70,42,10,6.9,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Cedar Rapids,Linn_IA,IA,62.1,84,10,10.4,0,Overcast,FALSE,FALSE,FALSE,day
3,Mount Shasta,Siskiyou_CA,CA,78,33,10,5,0,Fair,FALSE,FALSE,FALSE,day
3,San Antonio,Bexar_TX,TX,98.8,31,10,13.8,0,Clear,FALSE,FALSE,TRUE,day
2,Gilbertsville,Montgomery_PA,PA,75,94,5,0,0,Partly Cloudy,FALSE,FALSE,TRUE,day
3,Richmond,Contra Costa_CA,CA,75,33,10,9,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Saint Louis,St. Louis County_MO,MO,78.1,74,10,11.5,0,Overcast,FALSE,FALSE,FALSE,day
4,Troutdale,Multnomah_OR,OR,68,45,10,4.6,0,Clear,FALSE,FALSE,TRUE,day
2,Sumter,Sumter_SC,SC,46.4,93,8,0,0,Clear,FALSE,FALSE,FALSE,day
2,Reno,Washoe_NV,NV,36,55,10,3.5,0,Partly Cloudy,FALSE,FALSE,TRUE,day
2,Charlotte,Mecklenburg_NC,NC,73,100,0.2,0,0,Overcast,FALSE,FALSE,FALSE,twilight
2,Nashville,Davidson_TN,TN,36,86,6,12,0.05,Light Rain,FALSE,FALSE,FALSE,day
3,Pecos,Reeves_TX,TX,66,64,10,7,0,Fair,TRUE,FALSE,FALSE,twilight
3,La Jolla,San Diego_CA,CA,56,90,5,8,0,Mostly Cloudy,TRUE,FALSE,FALSE,twilight
3,Mira Loma,Riverside_CA,CA,86,12,10,16.1,0,Clear,TRUE,FALSE,FALSE,day
2,Belpre,Washington_OH,OH,33,85,9,0,0,Fair,FALSE,FALSE,FALSE,night
3,Mobile,Mobile_AL,AL,60.1,49,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
2,Oxnard,Ventura_CA,CA,64.9,87,6,5.8,0,Overcast,FALSE,FALSE,FALSE,day
3,Los Angeles,Los Angeles_CA,CA,71.1,63,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
2,Middletown,Dauphin_PA,PA,69.1,93,3,3.5,0.01,Light Rain,FALSE,FALSE,FALSE,twilight
2,Charlotte,Mecklenburg_NC,NC,90,49,10,6,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Ontario,San Bernardino_CA,CA,54,64,8,0,0,Patches of Fog,FALSE,FALSE,FALSE,twilight
2,Bakersfield,Kern_CA,CA,84.9,30,10,11.5,0,Clear,FALSE,FALSE,FALSE,day
2,Fort Lauderdale,Broward_FL,FL,82,62,10,9.2,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Napa,Napa_CA,CA,61,81,10,12,0,Cloudy,FALSE,FALSE,FALSE,day
2,Lansing,Ingham_MI,MI,26.1,92,10,17.3,0,Overcast,FALSE,FALSE,FALSE,twilight
4,Charlottesville,Charlottesville City_VA,VA,36,52,10,0,0,Clear,FALSE,FALSE,FALSE,night
2,Dunnigan,Yolo_CA,CA,69,35,10,0,0,Fair,FALSE,FALSE,FALSE,twilight
2,Myrtle Beach,Horry_SC,SC,67,93,10,0,0,Fair,FALSE,FALSE,FALSE,twilight
2,Magna,Salt Lake_UT,UT,87,12,10,13,0,Fair,FALSE,FALSE,FALSE,day
2,Pomona,Los Angeles_CA,CA,86,40,10,11.5,0,Clear,FALSE,FALSE,FALSE,day
2,Chicago,Cook_IL,IL,70,47,10,8.1,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Denver,Denver_CO,CO,24.8,86,30,4.6,0,Scattered Clouds,FALSE,FALSE,FALSE,twilight
2,Dania,Broward_FL,FL,73,51,10,6,0,Partly Cloudy,FALSE,FALSE,TRUE,day
2,Charlotte,Mecklenburg_NC,NC,71.6,94,3,0,0,Clear,FALSE,FALSE,FALSE,twilight
2,Elkhorn,Douglas_NE,NE,75.2,34,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
2,Orlando,Orange_FL,FL,75,36,10,10.4,0,Clear,FALSE,FALSE,TRUE,twilight
2,Atlanta,Fulton_GA,GA,73,51,10,15,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
4,Aurora,Kane_IL,IL,71,78,10,6,0,Fair,FALSE,FALSE,FALSE,twilight
2,Corona,Riverside_CA,CA,90,48,10,11.5,0,Clear,FALSE,FALSE,FALSE,day
2,Fullerton,Orange_CA,CA,75,60,10,0,0,Fair,FALSE,FALSE,FALSE,day
2,Wheaton,DuPage_IL,IL,37.9,60,10,5.8,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,Eugene,Lane_OR,OR,70,49,10,9.2,0,Overcast,TRUE,FALSE,FALSE,day
2,Mitchellville,Polk_IA,IA,28.4,59,10,13.8,0,Clear,FALSE,FALSE,FALSE,day
2,Dulce,Sandoval_NM,NM,17,75,10,10,0,Light Snow,FALSE,FALSE,FALSE,day
3,Harrison Township,Macomb_MI,MI,45.9,100,10,10.4,0,Mostly Cloudy,FALSE,FALSE,FALSE,night
4,Newnan,Coweta_GA,GA,59.5,59,10,0,0,Scattered Clouds,FALSE,FALSE,FALSE,night
2,Orlando,Orange_FL,FL,80,79,1,29,0,Heavy T-Storm / Windy,FALSE,FALSE,FALSE,day
2,Plymouth,Huron_OH,OH,82,62,10,7,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Edgewood,Harford_MD,MD,32,60,10,9.2,0,Overcast,FALSE,FALSE,TRUE,day
2,Manor,Travis_TX,TX,73.4,23,10,0,0,Clear,FALSE,FALSE,TRUE,day
2,Charlotte,Mecklenburg_NC,NC,32,69,10,0,0,Fair,FALSE,FALSE,TRUE,day
2,Nashville,Davidson_TN,TN,51.1,89,10,0,0,Clear,FALSE,FALSE,FALSE,twilight
2,Englewood,Arapahoe_CO,CO,5,76,10,7,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,64.4,42,10,11.5,0,Clear,FALSE,FALSE,TRUE,day
2,Lake Zurich,Lake_IL,IL,45,97,2.5,11.5,0.02,Light Rain,FALSE,FALSE,FALSE,day
2,Sumter,Sumter_SC,SC,75.2,94,7,5.8,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Melbourne,Brevard_FL,FL,81,77,10,9,0,T-Storm,FALSE,FALSE,FALSE,day
2,New Castle,New Castle_DE,DE,57,96,6,0,0,Fair,FALSE,FALSE,FALSE,twilight
3,Columbus,Franklin_OH,OH,48,41,10,10.4,0,Overcast,FALSE,FALSE,FALSE,day
2,Ballston Spa,Saratoga_NY,NY,62.6,94,5,0,0,Light Rain,FALSE,FALSE,TRUE,day
2,Charlotte,Mecklenburg_NC,NC,48,89,4,6.9,0.13,Light Rain,FALSE,FALSE,FALSE,day
3,Tampa,Hillsborough_FL,FL,61,81,6,3.5,0,Haze,FALSE,FALSE,FALSE,twilight
2,Lancaster,Lancaster_PA,PA,28,100,2,0,0,Clear,FALSE,FALSE,TRUE,day
3,Arnold,Jefferson_MO,MO,30.9,79,9,24.2,0,Overcast,FALSE,FALSE,FALSE,day
3,Grand Prairie,Tarrant_TX,TX,44.6,53,10,9.2,0,Clear,FALSE,FALSE,FALSE,day
3,Max Meadows,Wythe_VA,VA,32.9,60,10,6.9,0,Clear,FALSE,FALSE,FALSE,night
3,Chesapeake,Chesapeake_VA,VA,87,61,10,6,0,Fair,FALSE,FALSE,FALSE,day
3,South Richmond Hill,Queens_NY,NY,70,93,10,5,0,Mostly Cloudy,FALSE,FALSE,FALSE,night
3,Renton,King_WA,WA,54,90,10,0,0,Overcast,FALSE,FALSE,FALSE,night
3,Van Nuys,Los Angeles_CA,CA,91.9,18,10,12.7,0,Clear,TRUE,FALSE,FALSE,day
3,Raleigh,Wake_NC,NC,52,24,10,6,0,Partly Cloudy,TRUE,FALSE,FALSE,day
3,Newport,Cocke_TN,TN,65,81,10,0,0,Fair,FALSE,FALSE,FALSE,night
2,Austin,Travis_TX,TX,73.4,61,10,12.7,0,Overcast,FALSE,FALSE,FALSE,day
2,Clarksville,Mecklenburg_VA,VA,43.7,79,10,4.6,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Los Angeles,Los Angeles_CA,CA,75,69,10,9.2,0,Clear,FALSE,FALSE,FALSE,day
3,Buffalo,Erie_NY,NY,66.9,84,10,5.8,0,Light Rain,FALSE,FALSE,FALSE,twilight
2,Baton Rouge,East Baton Rouge_LA,LA,50,93,8,11.5,0.03,Light Rain,FALSE,FALSE,FALSE,day
2,Chandler,Maricopa_AZ,AZ,55.4,29,10,10.4,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Santa Ana,Orange_CA,CA,60.1,86,6,3.5,0,Partly Cloudy,TRUE,FALSE,FALSE,night
2,Jasper,Hamilton_FL,FL,44.1,89,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,93,41,10,6,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,Oronoco,Olmsted_MN,MN,32,100,1,12,0.01,Cloudy,FALSE,FALSE,FALSE,night
3,Wayzata,Hennepin_MN,MN,59,44,10,0,0,Fair,FALSE,FALSE,FALSE,twilight
2,Lake Stevens,Snohomish_WA,WA,66,73,9,4.6,0,Clear,FALSE,FALSE,FALSE,twilight
2,Phoenix,Maricopa_AZ,AZ,62.6,13,10,17.3,0,Clear,FALSE,FALSE,TRUE,day
2,San Diego,San Diego_CA,CA,78.1,43,10,6.9,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Baton Rouge,East Baton Rouge_LA,LA,83,77,10,9,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Concordia,Lafayette_MO,MO,74,94,10,7,0,Fair,TRUE,FALSE,FALSE,night
3,Goshen,Rockbridge_VA,VA,55.4,100,0.2,0,0.09,Rain,FALSE,FALSE,FALSE,twilight
3,Costa Mesa,Orange_CA,CA,51,68,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,twilight
2,Raleigh,Wake_NC,NC,53.1,47,10,10.4,0,Scattered Clouds,FALSE,FALSE,FALSE,day
3,San Antonio,Bexar_TX,TX,66,73,10,5.8,0,Clear,FALSE,FALSE,FALSE,twilight
2,Yonkers,Westchester_NY,NY,46,47,10,19.6,0,Scattered Clouds,FALSE,FALSE,FALSE,night
2,West Palm Beach,Palm Beach_FL,FL,84.9,57,10,10.4,0,Scattered Clouds,FALSE,FALSE,TRUE,day
2,Redwood City,San Mateo_CA,CA,48.2,76,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Riverside,Riverside_CA,CA,73,48,6,6.9,0,Haze,FALSE,FALSE,FALSE,day
3,Orlando,Orange_FL,FL,72,53,10,6.9,0,Partly Cloudy,FALSE,FALSE,FALSE,twilight
2,San Leandro,Alameda_CA,CA,43,89,10,0,0,Clear,FALSE,FALSE,FALSE,twilight
2,Trumbull,Fairfield_CT,CT,88,48,10,11.5,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Providence,Providence_RI,RI,70,65,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
2,Little Falls,Morrison_MN,MN,30,51,10,6,0,Fair,FALSE,FALSE,FALSE,twilight
2,Detroit,Wayne_MI,MI,32,73,10,10.4,0,Overcast,FALSE,FALSE,FALSE,night
2,San Lorenzo,Alameda_CA,CA,64,73,10,6.9,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
